51° 23.164482887660824,6° 48.34280110972436
51° 23.164514827440286,6° 48.342534133819356
51° 23.164547057974687,6° 48.34226724764571
51° 23.1645795791664,6° 48.342000452018624
51° 23.164612390916517,6° 48.34173374774876
51° 23.164645493124,6° 48.3414671356514
51° 23.16467888568866,6° 48.34120061653715
51° 23.164712563888514,6° 48.340934227603256
51° 23.16474653682178,6° 48.3406678968781
51° 23.16478079980527,6° 48.34040166157113
51° 23.164815352733257,6° 48.34013552249299
51° 23.164850195501288,6° 48.339869480455846
51° 23.16488532800193,6° 48.339603536267305
51° 23.16492075012988,6° 48.33933769073958
51° 23.164956461776,6° 48.339071944683326
51° 23.164992462833283,6° 48.338806298906164
51° 23.16502874821353,6° 48.33854079048159
51° 23.165065327719674,6° 48.338275347677744
51° 23.165102196304872,6° 48.33801000758038
51° 23.165139353856148,6° 48.33774477099862
51° 23.1651768002601,6° 48.33747963873853
51° 23.16521453540247,6° 48.33721461160921
51° 23.16525255916858,6° 48.336949690418365
51° 23.165290871442465,6° 48.33668487597205
51° 23.165329472107743,6° 48.336420169077826
51° 23.16536835571469,6° 48.336155606676456
51° 23.16540753276925,6° 48.33589111728788
51° 23.165446997859647,6° 48.33562673787117
51° 23.165486750865654,6° 48.33536246922789
51° 23.165526791666196,6° 48.33509831216708
51° 23.165567120138917,6° 48.33483426748874
51° 23.165607736161462,6° 48.334570336000496
51° 23.16564863960977,6° 48.33430651850694
51° 23.16568983035893,6° 48.33404281580796
51° 23.16573130259897,6° 48.333779264706905
51° 23.165773067535014,6° 48.33351579399712
51° 23.165815119392903,6° 48.33325244049252
51° 23.165857458045167,6° 48.33298920499614
51° 23.165900083362203,6° 48.332726088311055
51° 23.165942995214408,6° 48.33246309123568
51° 23.16598619347218,6° 48.332200214573064
51° 23.166029678002076,6° 48.33193745912473
51° 23.166073448672364,6° 48.331674825690584
51° 23.166117499312833,6° 48.331412350918264
51° 23.166161841825215,6° 48.3311499638957
51° 23.166206470074258,6° 48.33088770128418
51° 23.16625138392567,6° 48.33062556388525
51° 23.166296583243025,6° 48.33036355249586
51° 23.166342067887342,6° 48.33010166791746
51° 23.166387837720492,6° 48.32983991094393
51° 23.16643389260264,6° 48.3295782823737
51° 23.166480232394377,6° 48.329316783005254
51° 23.1665268505661,6° 48.32905544932592
51° 23.166573759713174,6° 48.328794210730365
51° 23.166620953342658,6° 48.32853310372432
51° 23.166668431311734,6° 48.328272129101606
51° 23.16671619347545,6° 48.32801128766068
51° 23.16676423968886,6° 48.32775058019381
51° 23.16681256980445,6° 48.32749000749503
51° 23.16686118367599,6° 48.32722957035955
51° 23.166910081155123,6° 48.3269692695783
51° 23.16695925535541,6° 48.32670914147524
51° 23.167008719562432,6° 48.32644911576564
51° 23.1670584669277,6° 48.32618922879034
51° 23.167108497299864,6° 48.325929481340125
51° 23.167158810525876,6° 48.32566987420577
51° 23.167209406452685,6° 48.32541040817817
51° 23.16726028492596,6° 48.32515108404955
51° 23.16731144579137,6° 48.3248919026078
51° 23.167362888892455,6° 48.32463286464366
51° 23.167414606988075,6° 48.32437400629941
51° 23.167466614051477,6° 48.32411525763547
51° 23.16751890287776,6° 48.32385665481701
51° 23.167571473307902,6° 48.32359819862717
51° 23.167624325181606,6° 48.32333988985685
51° 23.167677458338574,6° 48.32308172929224
51° 23.167730872616374,6° 48.322823717718
51° 23.167784567851726,6° 48.32256585592198
51° 23.16783854388177,6° 48.32230814469032
51° 23.167892793112372,6° 48.32205061997607
51° 23.1679473301989,6° 48.32179321220444
51° 23.16800214758473,6° 48.3215359573483
51° 23.168057245101465,6° 48.32127885619386
51° 23.16811262258284,6° 48.32102190952283
51° 23.168168279859174,6° 48.32076511811826
51° 23.16822421676079,6° 48.32050848276342
51° 23.16828043311844,6° 48.32025200423844
51° 23.16833692875946,6° 48.31999568332648
51° 23.168393695738843,6° 48.31973955578512
51° 23.168450749392377,6° 48.3194835524167
51° 23.168508081811297,6° 48.31922770900171
51° 23.168565692821232,6° 48.31897202631868
51° 23.168623582245687,6° 48.31871650514774
51° 23.168681749909013,6° 48.318461146266074
51° 23.16874019563386,6° 48.31820595045215
51° 23.168798919241596,6° 48.31795091848317
51° 23.168857920554018,6° 48.3176960511361
51° 23.168917191275682,6° 48.317441383967044
51° 23.168976747418952,6° 48.317186848169115
51° 23.169036580725475,6° 48.31693247932286
51° 23.169096691012356,6° 48.31667827819919
51° 23.169157078096703,6° 48.316424245575185
51° 23.16921774179434,6° 48.31617038222495
51° 23.169278681920247,6° 48.31591668892082
51° 23.169339898290247,6° 48.31566316643393
51° 23.16940139071548,6° 48.315409815539695
51° 23.169463150554748,6° 48.31515667157896
51° 23.169525194492735,6° 48.31490366615867
51° 23.169587513923204,6° 48.314650834643906
51° 23.16965010865559,6° 48.31439817780424
51° 23.169712978499746,6° 48.31414569640904
51° 23.169776123263404,6° 48.31389339122776
51° 23.169839542755142,6° 48.313641263029865
51° 23.16990323678141,6° 48.313389312583226
51° 23.169967205147373,6° 48.31313754065427
51° 23.170031438865664,6° 48.31288598236391
51° 23.170095955289867,6° 48.31263456974806
51° 23.170160745467143,6° 48.312383337949015
51° 23.170225809200957,6° 48.31213228773475
51° 23.170291146291788,6° 48.31188141986699
51° 23.17035675654182,6° 48.311630735110626
51° 23.170422639750257,6° 48.31138023423058
51° 23.170488795717148,6° 48.311129917990044
51° 23.170555224240843,6° 48.310879787149474
51° 23.170621915988647,6° 48.310629876602235
51° 23.170688888980067,6° 48.31038011882388
51° 23.170756133918218,6° 48.31013054873235
51° 23.170823650599317,6° 48.3098811670864
51° 23.17089143881617,6° 48.30963197464783
51° 23.17095949836329,6° 48.30938297217234
51° 23.17102782903305,6° 48.30913416042023
51° 23.171096430616558,6° 48.30888554014871
51° 23.171165302906616,6° 48.30863711211654
51° 23.171234436229042,6° 48.308388910974394
51° 23.171303849262017,6° 48.308140869663546
51° 23.171373532369728,6° 48.30789302285918
51° 23.17144348533816,6° 48.30764537131692
51° 23.171513707955,6° 48.307397915790986
51° 23.17158420000581,6° 48.307150657037035
51° 23.171654961277,6° 48.306903595806205
51° 23.17172599155157,6° 48.306656732851216
51° 23.17179729061337,6° 48.30641006892614
51° 23.171868848452704,6° 48.30616363843136
51° 23.17194068440088,6° 48.30591737478903
51° 23.17201278848316,6° 48.305671312426966
51° 23.172085160479554,6° 48.30542545209626
51° 23.17215780016923,6° 48.305179794545
51° 23.172230707330925,6° 48.30493434052123
51° 23.17230388174295,6° 48.304689090773095
51° 23.172377323181905,6° 48.30444404604853
51° 23.17245102133839,6° 48.304199240520575
51° 23.172524996123087,6° 48.30395460805242
51° 23.172599237261977,6° 48.303710182842906
51° 23.172673744527827,6° 48.30346596563869
51° 23.172748517694686,6° 48.30322195718466
51° 23.17282355653404,6° 48.30297815822129
51° 23.172898860817384,6° 48.30273456949365
51° 23.17297443031535,6° 48.30249119174211
51° 23.173050264797723,6° 48.302248025710156
51° 23.17312635362086,6° 48.30200510530812
51° 23.173202717342605,6° 48.30176236490615
51° 23.173279345352995,6° 48.30151983844202
51° 23.17335623741883,6° 48.30127752665618
51° 23.173433393306908,6° 48.301035430284486
51° 23.173510812780194,6° 48.3007935500673
51° 23.173588495604633,6° 48.30055188674061
51° 23.173666441542338,6° 48.30031044104017
51° 23.17374465035627,6° 48.30006921370179
51° 23.173823111072807,6° 48.29982823836568
51° 23.173901844888434,6° 48.29958744992407
51° 23.173980840862782,6° 48.29934688204757
51° 23.174060098756684,6° 48.29910653546893
51° 23.174139618327132,6° 48.298866410919516
51° 23.1742193993324,6° 48.29862650913206
51° 23.174299441530337,6° 48.2983868308348
51° 23.174379744675804,6° 48.298147376762074
51° 23.174460308524516,6° 48.29790814763905
51° 23.174541121773302,6° 48.29766917682791
51° 23.17462220625643,6° 48.297430399762966
51° 23.17470355070398,6° 48.29719184983388
51° 23.174785154868687,6° 48.29695352776737
51° 23.174867018501573,6° 48.296715434290164
51° 23.17494914135409,6° 48.29647757012735
51° 23.17503152317471,6° 48.29623993600105
51° 23.175114163713175,6° 48.29600253263955
51° 23.175197062718382,6° 48.29576536076189
51° 23.175280208560167,6° 48.29552845344173
51° 23.175363623702907,6° 48.29529174667208
51° 23.175447296553102,6° 48.29505527355259
51° 23.175531226853252,6° 48.294819034805414
51° 23.175615414349693,6° 48.294583031147994
51° 23.17569985878535,6° 48.294347263302484
51° 23.175784559902297,6° 48.29411173198345
51° 23.175869517442607,6° 48.29387643791133
51° 23.175954731149204,6° 48.293641381802246
51° 23.176040189068345,6° 48.29340659643062
51° 23.176125914289827,6° 48.29317201836197
51° 23.176211894895715,6° 48.29293768040125
51° 23.176298130623394,6° 48.29270358326448
51° 23.17638462120982,6° 48.292469727661604
51° 23.17647136639195,6° 48.29223611430862
51° 23.176558365906743,6° 48.292002743915376
51° 23.176645619487743,6° 48.29176961719334
51° 23.1767331268685,6° 48.291536734850915
51° 23.176820875779356,6° 48.291304129360206
51° 23.176908889927432,6° 48.29107173787607
51° 23.17699715707377,6° 48.29083959289811
51° 23.177085676950213,6° 48.290607695133275
51° 23.177174449286042,6° 48.29037604529135
51° 23.177263473812673,6° 48.290144644074715
51° 23.177352750257256,6° 48.289913492190095
51° 23.177442278348224,6° 48.289682590341414
51° 23.177532057813153,6° 48.28945193923232
51° 23.177622076064353,6° 48.28922157101758
51° 23.17771235742157,6° 48.28899142345955
51° 23.177802889329513,6° 48.28876152874493
51° 23.17789367151235,6° 48.28853188757751
51° 23.177984703694676,6° 48.288302500653444
51° 23.178075985598525,6° 48.288073368671945
51° 23.178167516945507,6° 48.287844492333804
51° 23.178259297455952,6° 48.28761587233359
51° 23.17835132685275,6° 48.287387509369
51° 23.178443592231446,6° 48.287159435277175
51° 23.17853611852229,6° 48.28693158843418
51° 23.17862889285408,6° 48.286704000710685
51° 23.178721914944163,6° 48.286476672801385
51° 23.178815184510313,6° 48.2862496053979
51° 23.17890870126817,6° 48.2860227991932
51° 23.179002464932523,6° 48.28579625487586
51° 23.179096475217733,6° 48.285569973137505
51° 23.17919073183731,6° 48.285343954666686
51° 23.17928522157942,6° 48.285118230972174
51° 23.179379969972018,6° 48.28489274106676
51° 23.1794749638361,6° 48.28466751649438
51° 23.179570202881763,6° 48.28444255793754
51° 23.179665686818254,6° 48.284217866084674
51° 23.17976141535567,6° 48.28399344161825
51° 23.17985738820198,6° 48.28376928522374
51° 23.1799536050643,6° 48.28354539758203
51° 23.18005006565059,6° 48.28332177937707
51° 23.18014675643994,6° 48.28309846177879
51° 23.18024370355758,6° 48.28287538445183
51° 23.180340893514142,6° 48.28265257860281
51° 23.180438326015036,6° 48.282430044907926
51° 23.18053600076226,6° 48.28220778404818
51° 23.180633917458664,6° 48.281985796699885
51° 23.180732075806247,6° 48.281764083537766
51° 23.180830475505303,6° 48.28154264523967
51° 23.18092911625655,6° 48.28132148247892
51° 23.18102798423638,6° 48.28110062608186
51° 23.18112710615665,6° 48.280880016377324
51° 23.181226468225304,6° 48.28065968422987
51° 23.181326070139647,6° 48.28043963030966
51° 23.18142591159699,6° 48.280219855287
51° 23.181525992292507,6° 48.280000359832016
51° 23.18162631192095,6° 48.27978114461345
51° 23.1817268701775,6° 48.27956221029835
51° 23.181827666755197,6° 48.279343557554014
51° 23.181928687530302,6° 48.27912521685563
51° 23.182029959795756,6° 48.278907129211376
51° 23.182131469459364,6° 48.27868932513462
51° 23.182233216212467,6° 48.27847180528657
51° 23.182335199744273,6° 48.278254570332706
51° 23.18243741974399,6° 48.27803762093261
51° 23.182539875900403,6° 48.277820957748844
51° 23.18264256790144,6° 48.277604581439434
51° 23.18274549543375,6° 48.27738849266537
51° 23.182848644077723,6° 48.27717272154173
51° 23.182952041700986,6° 48.27695720977271
51° 23.183055673912918,6° 48.27674198750998
51° 23.183159540398464,6° 48.27652705541002
51° 23.183263640840437,6° 48.27631241412778
51° 23.183367974922504,6° 48.276098064316656
51° 23.183472542326626,6° 48.27588400663009
51° 23.183577342733486,6° 48.275670241721436
51° 23.183682375825043,6° 48.27545677023956
51° 23.18378762688667,6° 48.275243621933086
51° 23.183893124353858,6° 48.275030739217684
51° 23.183998853543528,6° 48.2748181518771
51° 23.184104814132525,6° 48.27460586056014
51° 23.184211005799398,6° 48.27439386591415
51° 23.184317428219714,6° 48.274182168584886
51° 23.18442408107032,6° 48.273970769216575
51° 23.18453096402422,6° 48.273759668453465
51° 23.184638076757835,6° 48.27354886693989
51° 23.184745404266636,6° 48.273338394047336
51° 23.184852975546733,6° 48.2731281929151
51° 23.18496077562557,6° 48.27291829295444
51° 23.18506880417445,6° 48.27270869480648
51° 23.185177060863396,6° 48.27249939910794
51° 23.185285545363286,6° 48.27229040649694
51° 23.185394257342864,6° 48.27208171761157
51° 23.185503196472155,6° 48.271873333086944
51° 23.185612362418198,6° 48.271665253556705
51° 23.185721739891676,6° 48.27145750801524
51° 23.185831358442925,6° 48.27125004033615
51° 23.18594120281162,6° 48.271042879549064
51° 23.18605127266352,6° 48.27083602628905
51° 23.186161567663106,6° 48.27062948118355
51° 23.186272087473583,6° 48.2704232448631
51° 23.186382831760284,6° 48.27021731795664
51° 23.186493800183,6° 48.270011701090176
51° 23.186604992406217,6° 48.2698063948896
51° 23.186716392855402,6° 48.26960142796313
51° 23.18682803163,6° 48.26939674492941
51° 23.18693989318575,6° 48.269192374436344
51° 23.187051977181596,6° 48.26898831710675
51° 23.187164283276473,6° 48.26878457356205
51° 23.18727681112847,6° 48.26858114442361
51° 23.187389560394394,6° 48.268378030309655
51° 23.187502530731052,6° 48.26817523183857
51° 23.187615721793975,6° 48.267972749631625
51° 23.1877291177328,6° 48.267770611894036
51° 23.18784274918329,6° 48.2675687640169
51° 23.18795660032407,6° 48.26736723424819
51° 23.188070670808543,6° 48.26716602320314
51° 23.188184960287543,6° 48.2669651314939
51° 23.188299468415323,6° 48.26676455973421
51° 23.188414194841016,6° 48.266564308533205
51° 23.188529139216314,6° 48.26636437850308
51° 23.1886443011895,6° 48.26616477025144
51° 23.18875966463736,6° 48.26596551158502
51° 23.188875260726434,6° 48.265766548670506
51° 23.18899107336037,6° 48.2655679093558
51° 23.189107102185744,6° 48.26536959424699
51° 23.18922334684956,6° 48.265171603947095
51° 23.189339806997964,6° 48.264973939059175
51° 23.189456482274977,6° 48.264776600187744
51° 23.189573372326322,6° 48.264579587931365
51° 23.189690460785783,6° 48.264382929734765
51° 23.189807779286298,6° 48.26418657246549
51° 23.189925311491066,6° 48.26399054361117
51° 23.190043057041976,6° 48.2637948437671
51° 23.19016101557878,6° 48.26359947353032
51° 23.190279186744647,6° 48.26340443349462
51° 23.190397570177197,6° 48.26320972425698
51° 23.19051616551704,6° 48.26301534640972
51° 23.19063497240265,6° 48.26282130054368
51° 23.190753974200078,6° 48.262627613686945
51° 23.190873203061955,6° 48.26243423351304
51° 23.190992642381616,6° 48.262241187089714
51° 23.191112291795832,6° 48.262048475007845
51° 23.191232150938816,6° 48.26185609785364
51° 23.19135221944734,6° 48.2616640562134
51° 23.191472496953907,6° 48.26147235067177
51° 23.19159298309316,6° 48.261280981813414
51° 23.191713677497177,6° 48.26108995022164
51° 23.191834563270675,6° 48.260899282501626
51° 23.191955673074034,6° 48.26070892713901
51° 23.19207699003755,6° 48.26051891078638
51° 23.192198513791595,6° 48.26032923402083
51° 23.19232024396655,6° 48.26013989742249
51° 23.19244218019108,6° 48.25995090156533
51° 23.192564322093432,6° 48.259762247026465
51° 23.192686669302702,6° 48.259573934381464
51° 23.192809221444577,6° 48.25938596420285
51° 23.192931961365844,6° 48.25919836266833
51° 23.193054922226963,6° 48.25901107909253
51° 23.193178086899024,6° 48.25882413969913
51° 23.193301455007713,6° 48.25863754505741
51° 23.193425026177437,6° 48.258451295733934
51° 23.193548800030896,6° 48.25826539229803
51° 23.193672776192074,6° 48.258079835316146
51° 23.193796954281538,6° 48.25789462535315
51° 23.193921333922418,6° 48.25770976297234
51° 23.194045897705706,6° 48.257525273917906
51° 23.194170679283417,6° 48.25734110834578
51° 23.194295661274253,6° 48.257157292041256
51° 23.194420843297507,6° 48.25697382556772
51° 23.19454622497119,6° 48.256790709480896
51° 23.19467180591289,6° 48.25660794434262
51° 23.19479758574019,6° 48.25642553070546
51° 23.194923564070677,6° 48.256243469128236
51° 23.195049740519806,6° 48.2560617601651
51° 23.195176097428316,6° 48.25588042911599
51° 23.195302668935085,6° 48.25569942699172
51° 23.195429437406005,6° 48.25551877913797
51° 23.195556402453974,6° 48.25533848610435
51° 23.195683563693166,6° 48.25515854844353
51° 23.195810920736903,6° 48.254978966700506
51° 23.195938473195525,6° 48.254799741424925
51° 23.1960662206815,6° 48.25462087316025
51° 23.196194162805597,6° 48.25444236245451
51° 23.196322281661708,6° 48.254264234157276
51° 23.19645061186492,6° 48.254086440146565
51° 23.19657915310401,6° 48.253908981109284
51° 23.196707852281406,6° 48.253731930221676
51° 23.196836779331562,6° 48.253555191274735
51° 23.196965863429,6° 48.25337886135831
51° 23.197095139372124,6° 48.253202892683156
51° 23.19722464216568,6° 48.253027237857005
51° 23.197354300668707,6° 48.25285199337435
51° 23.197484185337487,6° 48.25267706400629
51° 23.197614224820455,6° 48.252502545850305
51° 23.197744489781513,6° 48.25232834407154
51° 23.19787490865977,6° 48.25215455436897
51° 23.198005552325895,6° 48.25198108230303
51° 23.198136349010525,6° 48.251808023172856
51° 23.198267333975053,6° 48.251635330067074
51° 23.19839854268551,6° 48.251462956483294
51° 23.198529903064724,6° 48.25129099711005
51° 23.198661486491545,6° 48.25111935850618
51° 23.198793220683314,6° 48.25094813496012
51° 23.19892517722309,6° 48.25077723343071
51° 23.19905728362272,6° 48.250606747798805
51° 23.19918961166735,6° 48.250436585423145
51° 23.199322088664616,6° 48.25026683978315
51° 23.199454750331228,6° 48.250097464865064
51° 23.199587632583416,6° 48.24992841505811
51° 23.199720662424,6° 48.24975978323104
51° 23.199853912142032,6° 48.24959147774726
51° 23.19998730853655,6° 48.24942359106611
51° 23.2001209240957,6° 48.24925603195723
51° 23.20025468541857,6° 48.24908889246778
51° 23.200388628569755,6° 48.24892212728788
51° 23.200522789812936,6° 48.24875569151524
51° 23.20065709544579,6° 48.24858967657889
51° 23.200791618451433,6° 48.24842399226958
51° 23.20092628492972,6° 48.24825872960101
51° 23.2010611680586,6° 48.2480937987717
51° 23.201196193741396,6° 48.247929290384675
51° 23.201331435350028,6° 48.24776511504602
51° 23.20146681859086,6° 48.24760136294651
51° 23.2016023799693,6° 48.24743798968626
51° 23.201738156182188,6° 48.24727495128188
51° 23.201874072642568,6° 48.247112337296834
51° 23.20201020320752,6° 48.246950059369205
51° 23.202146473094416,6° 48.24678820664406
51° 23.202282956352605,6° 48.24662669116867
51° 23.20241957800505,6° 48.24646560167439
51° 23.202556412293376,6° 48.24630485062059
51° 23.202693384046995,6° 48.246144526318915
51° 23.202830530201908,6° 48.24598458529593
51° 23.202967887882124,6° 48.245824984495144
51° 23.20310538163355,6° 48.24566581159138
51° 23.203243086167618,6° 48.24550698009297
51° 23.20338092583839,6° 48.24534857725034
51° 23.203518975548292,6° 48.2451905169901
51° 23.203657159459965,6° 48.24503288613986
51° 23.203795552662996,6° 48.24487559904297
51° 23.20393407913116,6° 48.24471874210417
51° 23.204072776221665,6° 48.24456227278741
51° 23.204211681477602,6° 48.24440614897508
51° 23.204350718592224,6° 48.24425045643372
51° 23.204489963117254,6° 48.24409511056011
51° 23.204629338560068,6° 48.243940196693416
51° 23.204768920658267,6° 48.24378563065159
51° 23.204908632731645,6° 48.24363149734643
51° 23.205048550700695,6° 48.243477713020354
51° 23.205188597702744,6° 48.24332436215453
51° 23.20532881150598,6° 48.24317140315797
51° 23.205469230061908,6° 48.24301879486258
51° 23.20560977623245,6° 48.24286662110525
51° 23.20575052638958,6° 48.24271479919416
51° 23.2058914032136,6° 48.242563412531005
51° 23.206032483257673,6° 48.24241237885296
51° 23.20617368901921,6° 48.24226178112971
51° 23.20631509723043,6° 48.2421115375258
51° 23.206456630208834,6° 48.241961730577515
51° 23.206598326127192,6° 48.24181231964797
51° 23.206740223334776,6° 48.24166326453241
51° 23.206882243880926,6° 48.24151464711207
51° 23.20702446494039,6° 48.24136638662935
51° 23.2071668083843,6° 48.241218564530364
51° 23.207309351562202,6° 48.24107110048806
51° 23.207452016169583,6° 48.240924075513405
51° 23.2075948797295,6° 48.240777409708414
51° 23.207737863761366,6° 48.240631183647395
51° 23.207881006830604,6° 48.24048535765691
51° 23.20802434767657,6° 48.240339892504664
51° 23.20816780755564,6° 48.24019486809789
51° 23.208311464423588,6° 48.24005020563316
51° 23.20845523936498,6° 48.23990598457806
51° 23.208599210504843,6° 48.23976212656568
51° 23.20874329875423,6° 48.23961871061941
51° 23.208887582412103,6° 48.239475658810456
51° 23.20903198221515,6° 48.23933304972256
51° 23.20917653711504,6° 48.239190844660754
51° 23.20932128622971,6° 48.23904900536828
51° 23.2094661500426,6° 48.23890760976628
51° 23.20961120727219,6° 48.23876658102069
51° 23.209756378232242,6° 48.23862599660213
51° 23.20990174180878,6° 48.238485780117735
51° 23.21004721814802,6° 48.238346008597034
51° 23.210192886300547,6° 48.238206606086855
51° 23.210338666245036,6° 48.23806764916622
51° 23.210484597305765,6° 48.23792910012507
51° 23.210630718972425,6° 48.23779092170042
51° 23.21077695097344,6° 48.237653189796674
51° 23.21092337277122,6° 48.23751582957204
51° 23.211069903930053,6° 48.23737891648504
51° 23.21121662407478,6° 48.23724237613668
51° 23.21136345260598,6° 48.23710628353352
51° 23.211510469309644,6° 48.23697056472394
51° 23.211657593423922,6° 48.236835294264196
51° 23.2118048646376,6° 48.23670043543791
51° 23.21195232279976,6° 48.23656595197919
51° 23.212099886905975,6° 48.236431917766396
51° 23.212247637142127,6° 48.23629825996392
51° 23.212395492342637,6° 48.2361650519951
51° 23.21254353285198,6° 48.2360322214778
51° 23.212691677344708,6° 48.23589984137891
51° 23.21284000632346,6° 48.235767839765
51° 23.212988438303768,6° 48.235636289149646
51° 23.213137013330396,6° 48.23550515382113
51° 23.21328577160287,6° 48.23537439851955
51° 23.21343463140309,6° 48.235244095073014
51° 23.21358367361995,6° 48.235114172677775
51° 23.213732816378467,6° 48.23498470270549
51° 23.213882140723143,6° 48.234855614799784
51° 23.214031564622957,6° 48.23472697987729
51° 23.214181169275463,6° 48.234598728035074
51° 23.21433087249659,6° 48.23447092973028
51° 23.214480714675148,6° 48.23434355026181
51° 23.214630736351296,6° 48.23421655538651
51° 23.214780855112878,6° 48.234090014866894
51° 23.214931152533893,6° 48.233963859943536
51° 23.215081546049134,6° 48.23383815991784
51° 23.21523211738267,6° 48.233712846483755
51° 23.215382783818796,6° 48.23358798848318
51° 23.21553362723037,6° 48.23346351806654
51° 23.215684564752053,6° 48.233339503610125
51° 23.21583563710817,6° 48.233215911438805
51° 23.215986885169713,6° 48.233092708330716
51° 23.216138225851353,6° 48.232969961969104
51° 23.216289741390028,6° 48.2328476056524
51° 23.216441348551626,6° 48.232725706595154
51° 23.216593129720167,6° 48.23260419855984
51° 23.216745001515307,6° 48.23248314829547
51° 23.216897046464737,6° 48.23236249002244
51° 23.21704918104274,6° 48.23224229002412
51° 23.217201446298503,6° 48.232122515651184
51° 23.217353883425744,6° 48.232003134718425
51° 23.217506408682596,6° 48.231884212806904
51° 23.217659104951878,6° 48.23176568529281
51° 23.21781188835061,6° 48.231647617291564
51° 23.21796484190145,6° 48.23152994464186
51° 23.21811788158115,6° 48.23141273198894
51° 23.218271090550076,6° 48.2312959156387
51° 23.218424384644294,6° 48.23117955976309
51° 23.218577805228904,6° 48.2310636327494
51° 23.218731393805854,6° 48.230948103455106
51° 23.218885066002315,6° 48.230833035342314
51° 23.21903890532397,6° 48.230718365886354
51° 23.219192827260287,6° 48.23060415807749
51° 23.219346915452093,6° 48.230490349858215
51° 23.219501085252006,6° 48.23037700374401
51° 23.219655420436,6° 48.23026405814767
51° 23.219809836221117,6° 48.23015157511135
51° 23.21996437427643,6° 48.230039524069674
51° 23.22011907640487,6° 48.229927874925934
51° 23.22027385762226,6° 48.22981668901399
51° 23.220428802035826,6° 48.22970590591444
51° 23.220583824528376,6° 48.22959558648783
51° 23.22073900933887,6° 48.22948567078356
51° 23.22089427121753,6° 48.2293762191858
51° 23.22104969453335,6° 48.22926717221718
51° 23.221205193906513,6° 48.229158589782614
51° 23.22136081129983,6° 48.229050442367
51° 23.221516588806566,6° 48.228942700930055
51° 23.221672440851222,6° 48.2288354246592
51° 23.221828452123816,6° 48.22872855526016
51° 23.221984536919678,6° 48.228622151440916
51° 23.222140780056293,6° 48.22851615538349
51° 23.222297095702373,6° 48.22841062531353
51° 23.22245356879904,6° 48.22830550388778
51° 23.222610113389663,6° 48.228200848852474
51° 23.22276677172269,6° 48.22809663175518
51° 23.222923586168065,6° 48.2279928246181
51° 23.22308047058243,6° 48.227889484465294
51° 23.223237510216848,6° 48.227786555143
51° 23.223394618801763,6° 48.22768409319431
51° 23.223551881711444,6° 48.22758204294169
51° 23.223709212552706,6° 48.22748046044744
51° 23.22386669682004,6° 48.22737929050877
51° 23.224024248000035,6° 48.2272785887055
51° 23.224181908614838,6° 48.2271783276477
51° 23.224339721305114,6° 48.22707848042947
51° 23.22449759937797,6° 48.22697910190081
51° 23.22465562862419,6° 48.226880138058945
51° 23.224813722231517,6° 48.22678164327003
51° 23.22497196610712,6° 48.22668356401225
51° 23.225130273321497,6° 48.22658595416458
51° 23.22528872989949,6° 48.226488760684596
51° 23.22544724879222,6° 48.22639203696596
51° 23.22560587278616,6° 48.22629575669501
51° 23.2257646447799,6° 48.22619989404055
51° 23.225923477554034,6° 48.22610450166495
51° 23.226082457416908,6° 48.22600952773021
51° 23.226241497034863,6° 48.22591502441021
51° 23.226400682830075,6° 48.225820940353984
51° 23.22655992735463,6° 48.22572732724376
51° 23.22671931714197,6° 48.225634134212555
51° 23.226878764632488,6° 48.22554141245257
51° 23.227038312863755,6° 48.22544913673249
51° 23.227198004983336,6° 48.225357282302085
51° 23.2273577532645,6° 48.22526589962381
51° 23.22751764451567,6° 48.22517493903818
51° 23.227677590901408,6° 48.22508445051453
51° 23.227837679335863,6° 48.22499438488048
51° 23.227997821875732,6° 48.22490479161536
51° 23.228158105542605,6° 48.22481562203361
51° 23.22831844228574,6° 48.22472692511846
51° 23.228478875384866,6° 48.22463867672417
51° 23.228639448224158,6° 48.22455085319188
51° 23.228800072595135,6° 48.22446350276584
51° 23.228960835779873,6° 48.22437657798044
51° 23.229121649465014,6° 48.22429012658677
51° 23.229282601035806,6° 48.22420410160774
51° 23.229443602074866,6° 48.224118550301384
51° 23.229604740070613,6° 48.224033426179176
51° 23.229765926502495,6° 48.223948776001265
51° 23.229927204881733,6° 48.223864576715116
51° 23.230088618818883,6° 48.22378080575657
51° 23.230250079643326,6° 48.22369750914392
51° 23.23041167509288,6° 48.223614641614496
51° 23.230573316395038,6° 48.223532248690546
51° 23.23073509138652,6° 48.223450285599455
51° 23.23089691119634,6° 48.223368797368735
51° 23.231058863759273,6° 48.22328773971593
51° 23.231220860105424,6° 48.22320715717236
51° 23.23138294396813,6° 48.223127027776926
51° 23.231545159173663,6° 48.22304733007073
51° 23.231707416610163,6° 48.22296810783108
51° 23.231869804448166,6° 48.22288931801198
51° 23.232032233482443,6° 48.22281100389445
51° 23.23219479197519,6° 48.22273312292413
51° 23.232357390626106,6° 48.22265571788293
51° 23.23252011779246,6° 48.2225787467096
51° 23.232682884079736,6° 48.22250225168814
51° 23.23284573342974,6° 48.22242621196439
51° 23.23300870987552,6° 48.222350607181745
51° 23.233171723886983,6° 48.222275478871666
51° 23.23333486404394,6° 48.22220078621102
51° 23.233498040728477,6° 48.22212657023211
51° 23.233661342609935,6° 48.222052790604906
51° 23.233824679979165,6° 48.22197948785938
